t,innovation,mse,firing_rate,kalman_innovation,kalman_mse
0.309000,7.920330e-04,7.774872e-03,1.562500e+01,1.829400e-03,1.911852e-02
0.310000,2.505223e-03,7.856873e-03,0.000000e+00,1.368548e-03,2.047423e-02
0.311000,2.719549e-03,8.094391e-03,0.000000e+00,1.424001e-03,2.231474e-02
0.312000,3.096146e-03,8.287463e-03,0.000000e+00,1.587576e-03,2.424949e-02
0.313000,1.301677e-03,8.662137e-03,0.000000e+00,3.540626e-04,2.574481e-02
0.314000,1.599015e-04,8.840311e-03,0.000000e+00,9.385912e-04,2.495031e-02
0.315000,1.347794e-03,9.156693e-03,0.000000e+00,3.891636e-04,2.637488e-02
0.316000,9.158062e-04,9.446849e-03,0.000000e+00,1.567068e-04,2.737438e-02
0.317000,8.387679e-05,9.865123e-03,0.000000e+00,8.269510e-05,2.760608e-02
0.318000,2.479409e-03,9.717275e-03,0.000000e+00,1.010625e-03,2.855163e-02
0.319000,4.340292e-03,9.959238e-03,0.000000e+00,2.180290e-03,3.100541e-02
0.320000,1.854427e-04,9.991346e-03,0.000000e+00,1.191280e-03,2.952324e-02
0.321000,7.726706e-04,9.897508e-03,0.000000e+00,2.262288e-03,2.751520e-02
0.322000,2.254694e-03,9.683764e-03,0.000000e+00,8.589841e-04,2.838092e-02
0.323000,4.327086e-03,9.009256e-03,0.000000e+00,2.163227e-03,2.909349e-02
0.324000,1.504558e-02,9.239085e-03,0.000000e+00,1.034092e-02,3.403784e-02
0.325000,8.529198e-03,9.240122e-03,0.000000e+00,4.589809e-03,3.726070e-02
0.326000,3.930918e-04,9.287520e-03,0.000000e+00,5.239267e-05,3.684887e-02
0.327000,1.745688e-04,9.533399e-03,0.000000e+00,1.609822e-03,3.563662e-02
0.328000,1.577856e-04,9.632001e-03,0.000000e+00,1.701556e-04,3.523771e-02
0.329000,5.642241e-04,9.529797e-03,0.000000e+00,2.218028e-06,3.477518e-02
0.330000,4.882292e-03,9.580902e-03,0.000000e+00,1.988407e-03,3.692118e-02
0.331000,2.325656e-03,9.596188e-03,0.000000e+00,5.648145e-03,3.366298e-02
0.332000,2.770092e-03,9.728390e-03,1.562500e+01,7.968389e-04,3.484857e-02
0.333000,8.048140e-03,9.490882e-03,1.562500e+01,4.101476e-03,3.729583e-02
0.334000,8.811640e-04,9.440398e-03,0.000000e+00,2.861079e-06,3.709775e-02
0.335000,5.787043e-05,9.283874e-03,0.000000e+00,4.219976e-04,3.609144e-02
0.336000,2.805832e-03,9.379978e-03,0.000000e+00,6.470775e-04,3.763294e-02
0.337000,7.175073e-04,8.972154e-03,0.000000e+00,2.984777e-06,3.687587e-02
0.338000,1.943908e-03,9.011900e-03,0.000000e+00,2.414053e-04,3.770050e-02
0.339000,1.634814e-03,8.403520e-03,0.000000e+00,4.847580e-03,3.352515e-02
0.340000,1.477781e-03,8.054384e-03,0.000000e+00,1.339060e-04,3.340209e-02
0.341000,3.907670e-04,7.758897e-03,0.000000e+00,5.771490e-05,3.238109e-02
0.342000,7.685358e-05,7.891834e-03,0.000000e+00,3.395848e-04,3.199061e-02
0.343000,2.596082e-03,8.346482e-03,1.562500e+01,5.907257e-04,3.420107e-02
0.344000,2.448645e-03,7.924412e-03,0.000000e+00,5.943703e-03,3.003694e-02
0.345000,7.484409e-03,8.534959e-03,0.000000e+00,3.780339e-03,3.374010e-02
0.346000,3.247065e-03,8.417906e-03,0.000000e+00,8.842313e-04,3.495256e-02
0.347000,4.966918e-03,8.418776e-03,1.562500e+01,9.770698e-03,3.054096e-02
0.348000,3.538264e-04,8.496024e-03,0.000000e+00,3.674353e-05,3.046114e-02
0.349000,1.165224e-02,8.307334e-03,0.000000e+00,6.922186e-03,3.341933e-02
0.350000,7.109956e-03,8.423980e-03,0.000000e+00,3.204372e-03,3.600393e-02
0.351000,1.271079e-04,8.338854e-03,0.000000e+00,3.420067e-04,3.508210e-02
0.352000,1.688154e-04,8.255049e-03,0.000000e+00,2.635101e-04,3.445138e-02
0.353000,4.371711e-03,8.296552e-03,0.000000e+00,9.002122e-03,3.068476e-02
0.354000,1.149208e-04,7.868786e-03,0.000000e+00,1.317051e-03,2.847177e-02
0.355000,9.620922e-03,8.043714e-03,0.000000e+00,5.429689e-03,3.173317e-02
0.356000,3.280859e-07,7.822347e-03,0.000000e+00,6.999800e-04,3.036254e-02
0.357000,4.175791e-05,7.439884e-03,0.000000e+00,1.067048e-03,2.824372e-02
0.358000,4.669715e-03,6.972094e-03,1.562500e+01,1.864091e-03,2.927622e-02
0.359000,2.151659e-03,6.793164e-03,0.000000e+00,5.353594e-03,2.628808e-02
0.360000,1.520242e-03,7.233808e-03,0.000000e+00,2.145973e-04,2.773240e-02
0.361000,4.266028e-03,7.096963e-03,0.000000e+00,1.631235e-03,2.896727e-02
0.362000,9.690853e-04,6.930662e-03,0.000000e+00,2.235863e-05,2.877796e-02
0.363000,4.680036e-03,7.077439e-03,1.562500e+01,9.036530e-03,2.545948e-02
0.364000,1.891211e-03,7.037953e-03,1.562500e+01,4.015187e-04,2.631866e-02
0.365000,4.487578e-06,7.282454e-03,0.000000e+00,4.832728e-04,2.588540e-02
0.366000,5.007542e-04,7.142959e-03,0.000000e+00,1.089582e-06,2.560221e-02
0.367000,1.817637e-04,7.507404e-03,1.562500e+01,9.957605e-05,2.571041e-02
0.368000,8.813409e-03,7.722812e-03,1.562500e+01,5.011488e-03,2.842741e-02
0.369000,8.599973e-05,7.902880e-03,0.000000e+00,2.646033e-04,2.819904e-02
0.370000,5.395674e-05,8.295285e-03,0.000000e+00,1.050225e-03,2.777418e-02
0.371000,1.021055e-03,7.711678e-03,0.000000e+00,3.133722e-03,2.468406e-02
0.372000,1.425582e-04,7.670007e-03,0.000000e+00,1.047638e-04,2.421332e-02
0.373000,5.448675e-05,7.435355e-03,0.000000e+00,2.106083e-04,2.324199e-02
0.374000,2.587126e-05,7.743790e-03,0.000000e+00,7.049450e-04,2.299126e-02
0.375000,1.416800e-03,7.603528e-03,0.000000e+00,2.897098e-04,2.328392e-02
0.376000,2.041172e-03,8.281710e-03,0.000000e+00,5.716305e-04,2.517693e-02
0.377000,2.278920e-04,7.962126e-03,0.000000e+00,4.989733e-05,2.447641e-02
0.378000,1.771010e-04,8.114948e-03,0.000000e+00,7.532584e-05,2.441710e-02
0.379000,4.163749e-04,7.811715e-03,0.000000e+00,1.777733e-03,2.268133e-02
0.380000,5.745189e-03,7.725779e-03,1.562500e+01,3.071281e-03,2.418706e-02
0.381000,2.206900e-03,7.250310e-03,1.562500e+01,4.808406e-03,2.151186e-02
0.382000,9.120114e-06,7.423124e-03,0.000000e+00,2.856708e-04,2.138629e-02
0.383000,2.768687e-06,7.391510e-03,0.000000e+00,3.147241e-04,2.079603e-02
0.384000,1.846009e-03,7.442926e-03,0.000000e+00,3.821954e-03,1.905664e-02
0.385000,8.147720e-04,7.549995e-03,0.000000e+00,2.055677e-03,1.795360e-02
0.386000,1.234971e-04,7.746645e-03,0.000000e+00,6.973077e-04,1.755542e-02
0.387000,5.760523e-04,7.752263e-03,0.000000e+00,1.477485e-03,1.652145e-02
0.388000,3.979126e-04,7.508882e-03,0.000000e+00,4.599824e-05,1.633873e-02
0.389000,3.377407e-04,7.715183e-03,0.000000e+00,2.437900e-05,1.681804e-02
0.390000,2.071560e-07,7.640079e-03,1.562500e+01,1.990198e-04,1.613589e-02
0.391000,7.299095e-03,7.354363e-03,0.000000e+00,9.760615e-03,1.330661e-02
0.392000,8.029800e-03,7.312418e-03,0.000000e+00,9.926011e-03,1.099593e-02
0.393000,2.125459e-03,7.016018e-03,0.000000e+00,2.782010e-03,9.562481e-03
0.394000,3.549584e-03,7.156158e-03,0.000000e+00,4.152255e-03,8.488134e-03
0.395000,3.678056e-04,7.117265e-03,0.000000e+00,2.724421e-04,8.768860e-03
0.396000,1.683603e-03,7.019305e-03,0.000000e+00,1.960721e-03,7.849321e-03
0.397000,2.782489e-03,6.996667e-03,0.000000e+00,2.601242e-03,8.769009e-03
0.398000,2.118275e-05,7.225205e-03,0.000000e+00,1.217156e-06,9.041779e-03
0.399000,4.045597e-03,7.364235e-03,0.000000e+00,4.509852e-03,7.947248e-03
0.400000,1.751132e-03,7.384402e-03,0.000000e+00,1.858969e-03,7.214657e-03
0.401000,3.103527e-04,7.940109e-03,0.000000e+00,3.034673e-04,7.463862e-03
0.402000,1.072509e-03,7.347589e-03,0.000000e+00,1.021493e-03,6.370860e-03
0.403000,6.417436e-04,6.971052e-03,0.000000e+00,5.501082e-04,5.661518e-03
0.404000,4.425398e-03,7.078865e-03,0.000000e+00,4.789219e-03,6.851870e-03
0.405000,1.981115e-03,7.197848e-03,0.000000e+00,2.009914e-03,7.741223e-03
0.406000,1.768823e-04,7.356943e-03,0.000000e+00,2.105362e-04,7.652954e-03
0.407000,1.021411e-04,7.209720e-03,1.562500e+01,1.172583e-04,7.281642e-03
0.408000,6.129823e-03,6.859430e-03,1.562500e+01,6.206653e-03,5.746997e-03
0.409000,9.135434e-07,6.984011e-03,3.125000e+01,8.999061e-06,5.620953e-03
0.410000,5.995097e-04,6.799863e-03,0.000000e+00,6.955701e-04,5.846333e-03
0.411000,6.762945e-03,7.176161e-03,0.000000e+00,6.600655e-03,5.007635e-03
0.412000,1.116835e-03,7.323091e-03,0.000000e+00,8.795756e-04,4.719095e-03
0.413000,1.187582e-02,7.069479e-03,0.000000e+00,1.085693e-02,3.257255e-03
0.414000,1.125415e-03,6.765435e-03,0.000000e+00,1.754460e-03,3.517328e-03
0.415000,4.390381e-03,6.806398e-03,0.000000e+00,5.357197e-03,4.441689e-03
0.416000,1.138604e-06,6.679259e-03,0.000000e+00,3.052052e-05,4.415622e-03
0.417000,1.747896e-04,6.573335e-03,0.000000e+00,7.995428e-05,4.215301e-03
0.418000,7.124670e-03,6.799068e-03,0.000000e+00,6.370477e-03,3.434688e-03
0.419000,1.880786e-04,6.777392e-03,0.000000e+00,4.091303e-05,3.348105e-03
0.420000,3.279595e-04,6.753425e-03,1.562500e+01,6.585500e-04,3.677207e-03
0.421000,7.911660e-03,6.036914e-03,1.562500e+01,6.779023e-03,2.406523e-03
0.422000,2.141986e-03,6.180148e-03,0.000000e+00,3.100831e-03,3.049773e-03
0.423000,3.456105e-03,5.839201e-03,0.000000e+00,4.398645e-03,3.517827e-03
0.424000,9.530878e-03,5.686546e-03,0.000000e+00,8.524560e-03,2.456476e-03
0.425000,1.423486e-03,6.013208e-03,0.000000e+00,8.574567e-04,2.397044e-03
0.426000,7.948379e-04,6.077089e-03,0.000000e+00,1.417868e-03,2.799820e-03
0.427000,5.274502e-03,6.463636e-03,0.000000e+00,4.149941e-03,2.434713e-03
0.428000,1.653921e-03,6.604643e-03,1.562500e+01,2.609279e-03,3.029838e-03
0.429000,7.278777e-03,6.552037e-03,1.562500e+01,5.860004e-03,2.228604e-03
0.430000,1.066876e-02,6.424151e-03,0.000000e+00,1.319175e-02,3.271281e-03
0.431000,1.231704e-02,6.614688e-03,0.000000e+00,1.408433e-02,4.808801e-03
0.432000,1.420179e-03,6.575954e-03,0.000000e+00,1.155952e-03,4.349795e-03
0.433000,5.233272e-03,6.104608e-03,0.000000e+00,4.555627e-03,3.216857e-03
0.434000,5.094559e-03,5.789341e-03,0.000000e+00,4.125685e-03,2.374858e-03
0.435000,4.074726e-03,6.340582e-03,0.000000e+00,2.969751e-03,2.226402e-03
0.436000,1.090718e-03,6.246559e-03,0.000000e+00,4.760813e-04,1.986991e-03
0.437000,2.130619e-04,6.025584e-03,0.000000e+00,7.059009e-04,2.079436e-03
0.438000,2.432731e-04,6.146943e-03,0.000000e+00,7.127206e-04,2.385929e-03
0.439000,2.694643e-03,6.315972e-03,0.000000e+00,1.738001e-03,2.125394e-03
0.440000,2.273408e-03,5.799451e-03,0.000000e+00,1.297750e-03,1.563460e-03
0.441000,4.859665e-03,5.893206e-03,1.562500e+01,3.227210e-03,1.174918e-03
0.442000,7.741407e-03,5.931412e-03,0.000000e+00,1.058399e-02,1.930005e-03
0.443000,7.079207e-03,5.717034e-03,0.000000e+00,5.284255e-03,1.288873e-03
0.444000,2.193831e-04,5.901395e-03,0.000000e+00,7.745728e-07,1.373542e-03
0.445000,8.359313e-03,5.973052e-03,0.000000e+00,5.996320e-03,9.256114e-04
0.446000,3.695684e-05,5.982240e-03,0.000000e+00,5.164133e-04,1.065760e-03
0.447000,4.528726e-03,6.185251e-03,0.000000e+00,2.639934e-03,8.617200e-04
0.448000,6.972827e-05,6.326495e-03,0.000000e+00,6.781037e-04,1.082028e-03
0.449000,1.961314e-03,6.685262e-03,0.000000e+00,7.527379e-04,1.060681e-03
0.450000,3.544827e-04,6.059101e-03,0.000000e+00,1.021150e-06,8.119899e-04
0.451000,1.229719e-02,6.599766e-03,0.000000e+00,8.649019e-03,5.556255e-04
0.452000,4.398874e-04,6.559226e-03,0.000000e+00,1.071432e-08,5.460024e-04
0.453000,1.279450e-02,6.958724e-03,0.000000e+00,8.462191e-03,3.082619e-04
0.454000,9.680565e-04,7.149481e-03,0.000000e+00,3.068397e-03,5.486675e-04
0.455000,4.876531e-03,6.898872e-03,0.000000e+00,2.243630e-03,3.424802e-04
0.456000,2.854188e-03,6.825467e-03,0.000000e+00,8.589351e-04,2.429548e-04
0.457000,1.342913e-03,7.174756e-03,0.000000e+00,3.820284e-03,5.503245e-04
0.458000,2.757952e-03,7.786794e-03,0.000000e+00,8.632826e-04,6.028820e-04
0.459000,6.388213e-03,8.170460e-03,0.000000e+00,3.107686e-03,4.812459e-04
0.460000,1.224633e-03,8.344109e-03,0.000000e+00,7.881791e-05,4.947843e-04
0.461000,6.252233e-04,8.158947e-03,0.000000e+00,2.167642e-06,4.464913e-04
0.462000,3.428147e-02,7.679667e-03,0.000000e+00,2.517437e-02,5.926370e-05
0.463000,5.567400e-03,8.128717e-03,0.000000e+00,1.824491e-03,4.863592e-05
0.464000,3.652318e-03,8.230720e-03,1.562500e+01,7.300291e-04,3.308883e-05
0.465000,1.747877e-03,8.570543e-03,4.687500e+01,5.322889e-05,7.946925e-06
0.466000,8.900309e-03,8.334410e-03,4.687500e+01,3.558633e-03,4.119228e-05
0.467000,3.289386e-04,8.128816e-03,0.000000e+00,3.366724e-04,3.840547e-05
0.468000,8.302996e-04,8.017539e-03,0.000000e+00,5.094161e-05,3.732866e-05
0.469000,2.583219e-04,8.245822e-03,0.000000e+00,3.890054e-04,2.245793e-05
0.470000,6.628146e-04,8.447665e-03,0.000000e+00,8.966644e-05,7.964112e-05
0.471000,2.981070e-03,8.795789e-03,0.000000e+00,3.850236e-04,1.005799e-04
0.472000,2.108044e-04,8.842525e-03,0.000000e+00,2.523860e-03,9.610780e-05
0.473000,4.464267e-03,9.075044e-03,1.562500e+01,1.069643e-03,6.740990e-05
0.474000,8.119463e-05,8.855270e-03,0.000000e+00,6.924497e-04,7.392077e-05
0.475000,1.980181e-03,8.834287e-03,0.000000e+00,9.957469e-05,7.331264e-05
0.476000,1.411442e-04,8.995428e-03,0.000000e+00,5.315297e-04,6.457111e-05
0.477000,1.038156e-03,9.129767e-03,0.000000e+00,4.075816e-06,1.191643e-04
0.478000,1.103944e-03,9.718648e-03,0.000000e+00,4.552870e-03,2.681574e-04
0.479000,4.341784e-04,9.593992e-03,0.000000e+00,1.258949e-04,2.592449e-04
0.480000,1.066971e-03,9.783736e-03,1.562500e+01,4.149530e-03,4.690858e-04
0.481000,4.771158e-03,9.228024e-03,0.000000e+00,1.558102e-03,3.223862e-04
0.482000,7.009686e-04,9.304901e-03,1.562500e+01,2.041959e-05,3.139534e-04
0.483000,3.546166e-03,9.731044e-03,1.562500e+01,8.182668e-04,3.269799e-04
0.484000,2.009992e-07,9.903658e-03,0.000000e+00,9.944876e-04,4.529001e-04
0.485000,2.400233e-03,1.024065e-02,1.562500e+01,3.238799e-04,5.181910e-04
0.486000,2.102795e-03,1.061985e-02,0.000000e+00,1.973471e-04,5.470434e-04
0.487000,3.071540e-03,1.062557e-02,0.000000e+00,5.322685e-04,5.029978e-04
0.488000,7.141267e-06,1.068597e-02,0.000000e+00,9.317542e-04,6.125238e-04
0.489000,1.067869e-02,1.052317e-02,0.000000e+00,5.054191e-03,3.419709e-04
0.490000,1.279383e-02,1.127557e-02,1.562500e+01,6.147592e-03,3.066846e-04
0.491000,2.242883e-02,1.144573e-02,0.000000e+00,1.262499e-02,2.302931e-04
0.492000,7.563308e-05,1.090467e-02,0.000000e+00,2.495289e-03,1.998423e-04
0.493000,1.036853e-02,1.113612e-02,1.562500e+01,3.863327e-03,2.137493e-04
0.494000,6.032459e-03,1.123373e-02,0.000000e+00,1.290943e-03,1.465914e-04
0.495000,2.960448e-03,1.030068e-02,0.000000e+00,1.293478e-04,2.061189e-04
0.496000,1.222289e-03,1.088071e-02,1.562500e+01,6.158235e-03,1.022307e-04
0.497000,4.211924e-05,1.139354e-02,0.000000e+00,1.182207e-03,1.137969e-04
0.498000,5.939589e-03,1.141190e-02,0.000000e+00,1.388243e-03,6.609538e-05
0.499000,5.650662e-04,1.123798e-02,0.000000e+00,3.018965e-04,5.873540e-05
0.500000,6.786209e-05,1.071025e-02,0.000000e+00,1.050781e-03,4.834391e-05
0.501000,1.024126e-02,1.101194e-02,0.000000e+00,3.787629e-03,1.429528e-05
0.502000,3.353642e-04,1.108377e-02,3.125000e+01,5.518622e-04,1.025940e-05
0.503000,2.153352e-04,1.114302e-02,0.000000e+00,6.954761e-04,1.580391e-05
0.504000,3.580649e-06,1.126712e-02,0.000000e+00,1.776096e-03,6.776950e-05
0.505000,1.203368e-04,1.078483e-02,0.000000e+00,2.489638e-03,1.145449e-04
0.506000,1.279137e-02,1.066017e-02,0.000000e+00,5.739610e-03,1.583292e-05
0.507000,3.456658e-03,1.060167e-02,0.000000e+00,3.548115e-04,1.917565e-05
0.508000,5.369457e-03,1.046312e-02,0.000000e+00,1.062946e-03,1.762830e-05
0.509000,6.241832e-03,9.951507e-03,0.000000e+00,1.380299e-03,7.373232e-05
0.510000,7.633242e-04,9.844772e-03,0.000000e+00,2.420615e-04,5.965527e-05
0.511000,8.154234e-04,1.022504e-02,0.000000e+00,5.085662e-03,2.572587e-06
0.512000,1.175650e-04,1.062741e-02,0.000000e+00,8.773148e-04,2.722300e-05
0.513000,5.827222e-03,1.084577e-02,0.000000e+00,1.352720e-03,9.977802e-06
0.514000,1.316010e-04,1.083158e-02,1.562500e+01,8.643559e-04,3.571664e-05
0.515000,9.518414e-04,1.089548e-02,0.000000e+00,5.008875e-03,1.489179e-04
0.516000,6.658037e-03,1.113883e-02,0.000000e+00,1.932370e-03,9.369790e-05
0.517000,2.645321e-04,1.142831e-02,1.562500e+01,3.074967e-03,2.182037e-04
0.518000,2.241443e-02,1.117350e-02,1.562500e+01,1.261134e-02,5.587120e-05
0.519000,5.610530e-05,1.131271e-02,1.562500e+01,1.131625e-03,1.050796e-04
0.520000,4.453468e-03,1.178345e-02,0.000000e+00,7.141103e-04,1.093411e-04
0.521000,7.700097e-04,1.245614e-02,0.000000e+00,1.753057e-04,1.910174e-04
0.522000,5.020597e-03,1.249734e-02,0.000000e+00,9.134367e-04,1.927171e-04
0.523000,8.573756e-03,1.253011e-02,0.000000e+00,2.587339e-03,9.876665e-05
0.524000,1.673999e-02,1.243031e-02,3.125000e+01,7.373110e-03,3.721873e-05
0.525000,2.817402e-03,1.288561e-02,0.000000e+00,4.100945e-05,3.116603e-05
0.526000,2.525861e-03,1.236382e-02,0.000000e+00,1.070242e-05,1.637138e-05
0.527000,6.820331e-03,1.249895e-02,0.000000e+00,1.252584e-03,2.505889e-05
0.528000,4.806305e-03,1.249974e-02,0.000000e+00,4.348880e-04,3.323087e-05
0.529000,2.295580e-03,1.333341e-02,1.562500e+01,9.444477e-03,3.473812e-05
0.530000,1.876149e-03,1.370076e-02,0.000000e+00,8.203943e-06,5.573691e-05
0.531000,9.160238e-03,1.407523e-02,0.000000e+00,2.453327e-03,2.730672e-05
0.532000,4.495616e-03,1.456117e-02,0.000000e+00,3.656827e-04,3.507756e-05
0.533000,4.614203e-03,1.485102e-02,0.000000e+00,3.711321e-04,2.815783e-05
0.534000,5.664363e-04,1.461252e-02,0.000000e+00,5.359073e-03,1.099749e-04
0.535000,3.944822e-03,1.454778e-02,0.000000e+00,2.478861e-04,9.070631e-05
0.536000,4.694576e-03,1.400546e-02,0.000000e+00,4.339876e-04,4.756871e-05
0.537000,3.252299e-03,1.379672e-02,0.000000e+00,7.314216e-05,1.503522e-05
0.538000,2.281956e-02,1.340180e-02,0.000000e+00,1.044508e-02,4.524687e-05
0.539000,1.751362e-02,1.379995e-02,0.000000e+00,6.395274e-03,1.274538e-04
0.540000,1.133580e-02,1.385439e-02,0.000000e+00,2.634524e-03,2.260683e-04
0.541000,1.081612e-03,1.422855e-02,0.000000e+00,5.797375e-04,1.412937e-04
0.542000,2.655472e-02,1.480277e-02,0.000000e+00,1.138025e-02,3.136088e-04
0.543000,3.078549e-05,1.466574e-02,0.000000e+00,2.959362e-03,2.134164e-04
0.544000,2.307787e-03,1.459397e-02,0.000000e+00,1.043747e-04,1.914962e-04
0.545000,1.183490e-03,1.467889e-02,0.000000e+00,5.584038e-04,1.298259e-04
0.546000,6.118437e-03,1.478668e-02,0.000000e+00,4.351024e-04,1.727035e-04
0.547000,1.280533e-02,1.474985e-02,0.000000e+00,3.023818e-03,3.272337e-04
0.548000,1.240408e-02,1.441602e-02,0.000000e+00,2.626918e-03,5.778578e-04
0.549000,4.397096e-04,1.477927e-02,0.000000e+00,1.679254e-03,3.997399e-04
0.550000,5.682241e-03,1.474856e-02,0.000000e+00,2.153353e-04,5.317709e-04
0.551000,5.053129e-03,1.511885e-02,0.000000e+00,9.544108e-05,4.985130e-04
0.552000,1.171052e-02,1.476175e-02,0.000000e+00,2.157787e-03,6.648399e-04
0.553000,3.360640e-03,1.466849e-02,0.000000e+00,2.982978e-05,6.874791e-04
0.554000,1.997095e-03,1.453645e-02,0.000000e+00,3.492263e-04,6.700653e-04
0.555000,1.561904e-03,1.539715e-02,0.000000e+00,5.456231e-04,4.584837e-04
0.556000,4.727964e-03,1.530320e-02,0.000000e+00,4.269785e-05,4.174147e-04
0.557000,3.182005e-03,1.465069e-02,1.562500e+01,3.790261e-05,5.248799e-04
0.558000,7.283892e-03,1.428780e-02,1.562500e+01,5.336948e-04,6.799429e-04
0.559000,1.783950e-03,1.499243e-02,0.000000e+00,4.306124e-04,5.161188e-04
0.560000,1.061327e-02,1.508687e-02,0.000000e+00,1.648267e-03,6.183490e-04
0.561000,4.743512e-03,1.581462e-02,1.562500e+01,2.477457e-05,4.979448e-04
0.562000,1.107466e-02,1.632182e-02,1.562500e+01,1.686973e-03,6.254217e-04
0.563000,4.062785e-03,1.571133e-02,0.000000e+00,3.818867e-06,7.976240e-04
0.564000,1.973452e-02,1.585642e-02,0.000000e+00,5.583323e-03,1.088273e-03
0.565000,8.350268e-03,1.529919e-02,0.000000e+00,5.293665e-04,1.302987e-03
0.566000,1.998340e-03,1.548374e-02,0.000000e+00,6.035788e-04,1.113427e-03
0.567000,6.926871e-05,1.569758e-02,0.000000e+00,5.915406e-03,8.094975e-04
0.568000,3.476949e-04,1.567990e-02,1.562500e+01,2.258021e-03,5.955649e-04
0.569000,3.402079e-03,1.504117e-02,0.000000e+00,4.126338e-05,6.310814e-04
0.570000,9.957899e-04,1.507611e-02,0.000000e+00,9.258068e-03,3.861587e-04
0.571000,3.654883e-03,1.520345e-02,0.000000e+00,1.285425e-06,4.754725e-04
0.572000,3.018420e-02,1.492999e-02,0.000000e+00,1.255876e-02,7.877314e-04
0.573000,5.054778e-04,1.490599e-02,0.000000e+00,1.851562e-03,5.500639e-04
0.574000,3.126923e-03,1.495649e-02,0.000000e+00,6.871930e-05,5.207685e-04
0.575000,2.340530e-03,1.505790e-02,1.562500e+01,2.457713e-04,4.866215e-04
0.576000,2.174464e-03,1.486587e-02,0.000000e+00,2.889210e-04,4.472469e-04
0.577000,3.255575e-03,1.506831e-02,1.562500e+01,3.755169e-05,3.789232e-04
0.578000,3.993116e-03,1.444787e-02,4.687500e+01,1.988936e-10,4.491583e-04
0.579000,3.871726e-06,1.458719e-02,1.562500e+01,4.275013e-03,2.620433e-04
0.580000,4.330599e-03,1.443353e-02,0.000000e+00,1.919834e-05,3.073946e-04
0.581000,3.355570e-03,1.484295e-02,0.000000e+00,1.413196e-05,2.357564e-04
0.582000,9.590645e-03,1.536044e-02,0.000000e+00,1.314387e-03,2.391986e-04
0.583000,1.502782e-02,1.598733e-02,0.000000e+00,3.551173e-03,2.921942e-04
0.584000,1.047449e-02,1.607897e-02,0.000000e+00,1.387775e-03,3.549620e-04
0.585000,2.532546e-04,1.592769e-02,0.000000e+00,2.553902e-03,2.725115e-04
0.586000,7.399344e-03,1.584797e-02,0.000000e+00,4.461575e-04,3.319932e-04
0.587000,8.448580e-04,1.615046e-02,0.000000e+00,1.343385e-03,2.111982e-04
0.588000,1.718430e-03,1.548818e-02,1.562500e+01,1.125267e-02,7.988420e-05
0.589000,9.495203e-05,1.514854e-02,0.000000e+00,2.645378e-03,4.429463e-05
0.590000,1.907038e-02,1.570261e-02,1.562500e+01,6.164015e-03,1.364426e-04
0.591000,8.191134e-04,1.557991e-02,0.000000e+00,8.258214e-03,2.647964e-05
0.592000,2.000800e-02,1.558488e-02,0.000000e+00,6.739493e-03,1.024343e-04
0.593000,5.838244e-03,1.544621e-02,0.000000e+00,2.022550e-04,1.494519e-04
0.594000,4.772837e-04,1.582224e-02,0.000000e+00,7.160438e-03,4.713510e-05
0.595000,2.019760e-03,1.568537e-02,0.000000e+00,2.292231e-04,2.129770e-05
0.596000,7.418200e-03,1.610027e-02,0.000000e+00,6.990410e-04,1.630300e-05
0.597000,7.352283e-03,1.604512e-02,0.000000e+00,6.285362e-04,3.904981e-05
0.598000,8.957884e-03,1.621283e-02,0.000000e+00,1.090968e-03,7.606995e-05
0.599000,5.736774e-03,1.690480e-02,0.000000e+00,1.668857e-04,5.954461e-05
0.600000,7.655039e-05,1.668921e-02,0.000000e+00,2.982907e-03,1.575424e-05
0.601000,1.663174e-02,1.745827e-02,0.000000e+00,4.528454e-03,5.080833e-05
0.602000,8.823024e-03,1.725117e-02,0.000000e+00,8.951683e-04,1.003807e-04
0.603000,1.140403e-02,1.743953e-02,1.562500e+01,1.736476e-03,2.009042e-04
0.604000,1.806818e-03,1.714618e-02,3.125000e+01,5.815233e-04,1.373442e-04
0.605000,1.452036e-03,1.696158e-02,0.000000e+00,7.793232e-04,1.363773e-04
0.606000,1.311395e-02,1.653518e-02,0.000000e+00,2.430518e-03,1.945651e-04
0.607000,2.393731e-03,1.700042e-02,0.000000e+00,3.254339e-04,1.418206e-04
0.608000,3.470531e-03,1.663394e-02,0.000000e+00,5.740868e-05,1.967016e-04
0.609000,1.050533e-02,1.700635e-02,1.562500e+01,1.306067e-03,2.426810e-04
0.610000,3.785933e-05,1.733880e-02,0.000000e+00,3.766181e-03,1.195994e-04
0.611000,6.132639e-04,1.751617e-02,0.000000e+00,1.668473e-03,9.249697e-05
0.612000,3.026951e-04,1.770057e-02,0.000000e+00,6.686974e-03,1.145613e-04
0.613000,9.118284e-03,1.751780e-02,0.000000e+00,1.136124e-03,9.650284e-05
0.614000,6.618530e-03,1.715309e-02,0.000000e+00,3.365795e-04,1.639541e-04
0.615000,5.935996e-05,1.697077e-02,0.000000e+00,3.138498e-03,8.784817e-05
0.616000,1.009360e-04,1.688666e-02,0.000000e+00,2.697630e-03,1.141629e-04
0.617000,2.203299e-02,1.652709e-02,0.000000e+00,7.754444e-03,1.118877e-04
0.618000,6.819003e-03,1.595864e-02,0.000000e+00,3.679450e-04,2.024879e-04
